MSN,YYYYMM,Description,Unit,Category,Pred
GEEIEUS,200512,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.032
GEEIEUS,200513,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.377
GEEIEUS,200601,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.032
GEEIEUS,200602,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.029
GEEIEUS,200603,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.032
GEEIEUS,200604,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.031
GEEIEUS,200605,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.032
GEEIEUS,200606,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.031
GEEIEUS,200607,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.032
GEEIEUS,200608,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.032
GEEIEUS,200609,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.031
GEEIEUS,200610,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.032
GEEIEUS,200611,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.031
GEEIEUS,200612,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.032
GEEIEUS,200613,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.374
GEEIEUS,200701,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.032
GEEIEUS,200702,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.029
GEEIEUS,200703,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.032
GEEIEUS,200704,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.031
GEEIEUS,200705,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.032
GEEIEUS,200706,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.031
GEEIEUS,200707,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.032
GEEIEUS,200708,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.032
GEEIEUS,200709,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.031
GEEIEUS,200710,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.032
GEEIEUS,200711,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.031
GEEIEUS,200712,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.032
GEEIEUS,200713,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.376
GEEIEUS,200801,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.032
GEEIEUS,200802,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.03
GEEIEUS,200803,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.032
GEEIEUS,200804,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.031
GEEIEUS,200805,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.032
GEEIEUS,200806,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.031
GEEIEUS,200807,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.032
GEEIEUS,200808,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.032
GEEIEUS,200809,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.031
GEEIEUS,200810,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.032
GEEIEUS,200811,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.031
GEEIEUS,200812,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.032
GEEIEUS,200813,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.381
GEEIEUS,200901,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.033
GEEIEUS,200902,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.03
GEEIEUS,200903,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.033
GEEIEUS,200904,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.032
GEEIEUS,200905,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.033
GEEIEUS,200906,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.032
GEEIEUS,200907,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.033
GEEIEUS,200908,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.033
GEEIEUS,200909,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.032
GEEIEUS,200910,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.033
GEEIEUS,200911,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.032
GEEIEUS,200912,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.033
GEEIEUS,200913,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.386
GEEIEUS,201001,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.033
GEEIEUS,201002,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.03
GEEIEUS,201003,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.033
GEEIEUS,201004,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.032
GEEIEUS,201005,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.033
GEEIEUS,201006,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.032
GEEIEUS,201007,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.033
GEEIEUS,201008,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.033
GEEIEUS,201009,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.032
GEEIEUS,201010,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.033
GEEIEUS,201011,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.032
GEEIEUS,201012,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.033
GEEIEUS,201013,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.391
GEEIEUS,201101,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.034
GEEIEUS,201102,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.03
GEEIEUS,201103,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.034
GEEIEUS,201104,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.032
GEEIEUS,201105,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.034
GEEIEUS,201106,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.032
GEEIEUS,201107,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.034
GEEIEUS,201108,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.034
GEEIEUS,201109,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.032
GEEIEUS,201110,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.034
GEEIEUS,201111,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.032
GEEIEUS,201112,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.034
GEEIEUS,201113,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.395
GEEIEUS,201201,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.034
GEEIEUS,201202,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.032
GEEIEUS,201203,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.034
GEEIEUS,201204,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.033
GEEIEUS,201205,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.034
GEEIEUS,201206,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.033
GEEIEUS,201207,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.034
GEEIEUS,201208,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.034
GEEIEUS,201209,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.033
GEEIEUS,201210,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.034
GEEIEUS,201211,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.033
GEEIEUS,201212,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.034
GEEIEUS,201213,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.4
GEEIEUS,201301,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.034
GEEIEUS,201302,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.031
GEEIEUS,201303,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.034
GEEIEUS,201304,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.033
GEEIEUS,201305,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.034
GEEIEUS,201306,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.033
GEEIEUS,201307,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.034
GEEIEUS,201308,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.034
GEEIEUS,201309,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.033
GEEIEUS,201310,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.034
GEEIEUS,201311,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.033
GEEIEUS,201312,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.034
GEEIEUS,201313,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.405
GEEIEUS,201401,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.035
GEEIEUS,201402,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.032
GEEIEUS,201403,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.035
GEEIEUS,201404,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.034
GEEIEUS,201405,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.035
GEEIEUS,201406,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.034
GEEIEUS,201407,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.035
GEEIEUS,201408,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.035
GEEIEUS,201409,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.034
GEEIEUS,201410,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.035
GEEIEUS,201411,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.034
GEEIEUS,201412,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.035
GEEIEUS,201413,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.418
GEEIEUS,201501,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.035
GEEIEUS,201502,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.032
GEEIEUS,201503,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.035
GEEIEUS,201504,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.034
GEEIEUS,201505,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.035
GEEIEUS,201506,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.034
GEEIEUS,201507,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.035
GEEIEUS,201508,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.035
GEEIEUS,201509,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.034
GEEIEUS,201510,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.035
GEEIEUS,201511,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.034
GEEIEUS,201512,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.035
GEEIEUS,201513,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.418
GEEIEUS,201601,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.035
GEEIEUS,201602,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.033
GEEIEUS,201603,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.035
GEEIEUS,201604,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.034
GEEIEUS,201605,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.035
GEEIEUS,201606,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.034
GEEIEUS,201607,Geothermal Energy Electric Power Sector CO2 Emissions,Million Metric Tons,7,0.035
NWEIEUS,197301,Non-Biomass Waste Electric Power Sector CO2 Emissions,Million Metric Tons,8,Not Available
NWEIEUS,197302,Non-Biomass Waste Electric Power Sector CO2 Emissions,Million Metric Tons,8,Not Available
NWEIEUS,197303,Non-Biomass Waste Electric Power Sector CO2 Emissions,Million Metric Tons,8,Not Available
NWEIEUS,197304,Non-Biomass Waste Electric Power Sector CO2 Emissions,Million Metric Tons,8,Not Available
NWEIEUS,197305,Non-Biomass Waste Electric Power Sector CO2 Emissions,Million Metric Tons,8,Not Available
NWEIEUS,197306,Non-Biomass Waste Electric Power Sector CO2 Emissions,Million Metric Tons,8,Not Available
NWEIEUS,197307,Non-Biomass Waste Electric Power Sector CO2 Emissions,Million Metric Tons,8,Not Available
NWEIEUS,197308,Non-Biomass Waste Electric Power Sector CO2 Emissions,Million Metric Tons,8,Not Available
NWEIEUS,197309,Non-Biomass Waste Electric Power Sector CO2 Emissions,Million Metric Tons,8,Not Available
NWEIEUS,197310,Non-Biomass Waste Electric Power Sector CO2 Emissions,Million Metric Tons,8,Not Available
NWEIEUS,197311,Non-Biomass Waste Electric Power Sector CO2 Emissions,Million Metric Tons,8,Not Available
NWEIEUS,197312,Non-Biomass Waste Electric Power Sector CO2 Emissions,Million Metric Tons,8,Not Available
NWEIEUS,197313,Non-Biomass Waste Electric Power Sector CO2 Emissions,Million Metric Tons,8,Not Available
NWEIEUS,197401,Non-Biomass Waste Electric Power Sector CO2 Emissions,Million Metric Tons,8,Not Available
NWEIEUS,197402,Non-Biomass Waste Electric Power Sector CO2 Emissions,Million Metric Tons,8,Not Available
NWEIEUS,197403,Non-Biomass Waste Electric Power Sector CO2 Emissions,Million Metric Tons,8,Not Available
NWEIEUS,197404,Non-Biomass Waste Electric Power Sector CO2 Emissions,Million Metric Tons,8,Not Available
NWEIEUS,197405,Non-Biomass Waste Electric Power Sector CO2 Emissions,Million Metric Tons,8,Not Available
NWEIEUS,197406,Non-Biomass Waste Electric Power Sector CO2 Emissions,Million Metric Tons,8,Not Available
NWEIEUS,197407,Non-Biomass Waste Electric Power Sector CO2 Emissions,Million Metric Tons,8,Not Available
NWEIEUS,197408,Non-Biomass Waste Electric Power Sector CO2 Emissions,Million Metric Tons,8,Not Available
NWEIEUS,197409,Non-Biomass Waste Electric Power Sector CO2 Emissions,Million Metric Tons,8,Not Available
NWEIEUS,197410,Non-Biomass Waste Electric Power Sector CO2 Emissions,Million Metric Tons,8,Not Available
NWEIEUS,197411,Non-Biomass Waste Electric Power Sector CO2 Emissions,Million Metric Tons,8,Not Available
NWEIEUS,197412,Non-Biomass Waste Electric Power Sector CO2 Emissions,Million Metric Tons,8,Not Available
NWEIEUS,197413,Non-Biomass Waste Electric Power Sector CO2 Emissions,Million Metric Tons,8,Not Available
NWEIEUS,197501,Non-Biomass Waste Electric Power Sector CO2 Emissions,Million Metric Tons,8,Not Available
NWEIEUS,197502,Non-Biomass Waste Electric Power Sector CO2 Emissions,Million Metric Tons,8,Not Available
NWEIEUS,197503,Non-Biomass Waste Electric Power Sector CO2 Emissions,Million Metric Tons,8,Not Available
NWEIEUS,197504,Non-Biomass Waste Electric Power Sector CO2 Emissions,Million Metric Tons,8,Not Available
NWEIEUS,197505,Non-Biomass Waste Electric Power Sector CO2 Emissions,Million Metric Tons,8,Not Available
NWEIEUS,197506,Non-Biomass Waste Electric Power Sector CO2 Emissions,Million Metric Tons,8,Not Available
NWEIEUS,197507,Non-Biomass Waste Electric Power Sector CO2 Emissions,Million Metric Tons,8,Not Available
NWEIEUS,197508,Non-Biomass Waste Electric Power Sector CO2 Emissions,Million Metric Tons,8,Not Available
NWEIEUS,197509,Non-Biomass Waste Electric Power Sector CO2 Emissions,Million Metric Tons,8,Not Available
NWEIEUS,197510,Non-Biomass Waste Electric Power Sector CO2 Emissions,Million Metric Tons,8,Not Available
NWEIEUS,197511,Non-Biomass Waste Electric Power Sector CO2 Emissions,Million Metric Tons,8,Not Available
NWEIEUS,197512,Non-Biomass Waste Electric Power Sector CO2 Emissions,Million Metric Tons,8,Not Available
NWEIEUS,197513,Non-Biomass Waste Electric Power Sector CO2 Emissions,Million Metric Tons,8,Not Available
NWEIEUS,197601,Non-Biomass Waste Electric Power Sector CO2 Emissions,Million Metric Tons,8,Not Available
NWEIEUS,197602,Non-Biomass Waste Electric Power Sector CO2 Emissions,Million Metric Tons,8,Not Available
